,col-pi,col-tt,col-gu,col-le,col-pac,col-sho,col-vl,col-bp,col-wg,col-def,col-phy,col-ae,col-pas,col-dri,col-oa,col-pt,Contract,Name,Team
18,232887,1596,0,N/A,67,57,€650K,CAM,€3K,36,49,28,64,70,66,66,2013 ~ 2022,  A. Nakamura,Kashima Antlers  
19,232963,1673,2,N/A,93,56,€500K,RM,€1K,30,69,26,53,69,62,64,2020 ~ 2021, T. Kanamori,Sagan Tosu  
20,233040,1747,5,N/A,78,49,€1.2M,LWB,€2K,59,72,24,62,63,66,71,2021 ~ 2024, J. Augustinsson,Rosenborg BK  
21,233046,1667,7,N/A,72,49,€1.1M,CDM,€2K,61,69,21,58,61,64,71,2020 ~ 2023, J. Grant,Bristol Rovers  
22,233175,1732,4,N/A,79,52,€675K,CAM,€2K,57,55,23,67,70,63,67,2020 ~ 2022, Y. Kamiya,Kashiwa Reysol  
23,233232,1339,16,N/A,52,33,€150K,CB,€4K,53,53,18,44,45,55,71,2015 ~ 2018,  P. Fritsch,Borussia Dortmund  
24,233517,1277,16,N/A,47,28,€190K,CB,€3K,58,58,18,31,40,57,73,2015 ~ 2020,  A. Tataev,FC Krasnodar  
25,233560,1626,6,N/A,73,54,€750K,CAM,€1K,33,59,23,62,64,63,69,2018 ~ 2023, Lim Min Hyuk,GwangJu FC  
26,233600,1806,1,N/A,79,69,€2.8M,RM,€1K,37,54,26,71,74,72,73,2021 ~ 2022, A. Warda,PAOK  
27,233669,1478,17,N/A,75,60,€220K,ST,€1K,21,46,18,42,62,57,74,2017 ~ 2018,  A. Samizadeh,Kilmarnock  
28,233670,1976,1,N/A,65,68,€1.9M,CM,€5K,71,73,27,72,66,71,72,2017 ~ 2022, A. Fukumori,Hokkaido Consadole Sapporo  
29,233820,1670,9,N/A,74,43,€1.5M,CB,€2K,64,73,23,52,57,65,74,2020 ~ 2023, S. Sinyan,Molde FK  
30,233961,1782,7,N/A,72,63,€1.7M,CM,€9K,57,66,23,63,68,66,73,2016 ~ 2024, S. Al Najai,Al Nassr  
31,233999,1130,0,N/A,64,68,€1.3M,GK,€7K,55,68,20,69,75,70,70,2019 ~ 2023, Jairo Farnias,Internacional  
32,234051,1689,9,N/A,86,58,€1.6M,RM,€10K,33,50,21,62,73,69,78,2016 ~ 2020,  A. Afif,Villarreal CF  
33,234155,1465,12,N/A,81,32,€775K,RB,€1K,56,57,21,47,57,61,73,2016 ~ 2024, P. Olszewski,Jagiellonia Białystok  
34,234228,1037,8,"Jun 30, 2021",62,63,€925K,GK,€6K,32,62,22,63,64,63,71,"Jun 30, 2021 On Loan", R. McCrorie,"Livingston FCJun ,  On Loan"
35,234241,1654,6,N/A,82,61,€950K,RM,€2K,34,61,22,58,65,64,70,2020 ~ 2023, B. Lubala,Blackpool  
36,234321,1345,1,N/A,62,26,€150K,CB,€1K,60,60,27,44,38,59,60,2018 ~ 2021,  Cha Yeong Hwan,Sangju Sangmu FC  
37,234376,1891,3,N/A,77,71,€3.2M,CAM,€8K,41,69,24,66,75,72,75,2019 ~ 2022, Lourency,Gil Vicente FC  
38,234413,1794,0,N/A,77,53,€625K,LWB,€2K,60,66,27,59,67,64,64,2020 ~ 2021, F. Müller,SpVgg Unterhaching  
39,234486,1185,9,N/A,54,25,€180K,CB,€2K,58,69,21,33,27,58,67,2014 ~ 2017,  M. Nordam,Lyngby BK  
40,234515,1656,1,N/A,65,26,€2.5M,LB,€15K,71,74,26,60,63,72,73,2020 ~ 2023, J. Lefort,BSC Young Boys  
41,234587,1798,1,N/A,75,63,€1.6M,CAM,€6K,49,67,26,69,71,69,70,2021 ~ 2023, J. Leiva,Universidad Católica  
42,234645,1552,3,N/A,67,36,€600K,CB,€1K,61,69,23,52,55,63,66,2020 ~ 2022, N. McGinley,Motherwell  
43,234669,953,8,N/A,65,66,€1.4M,GK,€3K,24,63,23,63,67,65,73,2016 ~ 2022, D. Nikolić,FC Basel   
44,234688,1766,4,"Jun 30, 2021",73,63,€2.3M,CAM,€9K,40,57,24,73,71,70,74,"Jun 30, 2021 On Loan", S. Campo,"SV Darmstadt Jun ,  On Loan"
45,234804,1331,11,N/A,56,37,€275K,CB,€500,55,64,21,36,35,55,66,2019 ~ 2022, J. Colley,IK Sirius  
46,234903,1051,7,N/A,68,65,€1.8M,GK,€2K,38,63,21,66,68,67,74,2020 ~ 2023, G. Coucke,KV Mechelen  
47,234914,1934,5,N/A,66,60,€3.2M,CDM,€8K,67,71,24,71,71,72,77,2020 ~ 2024, M. D'Arpino,KV Oostende  
48,234935,1766,0,N/A,70,38,€2.6M,LB,€9K,69,76,30,62,67,73,73,2020 ~ 2022, João Talocha,Gil Vicente FC  
49,234948,1774,7,N/A,74,61,€2.1M,CAM,€5K,51,62,22,63,74,67,74,2020 ~ 2023, L. Amani,Sporting de Charleroi  
50,234949,1784,0,"Jun 30, 2021",83,66,€2.4M,RW,€9K,35,58,28,66,74,72,72,"Jun 30, 2021 On Loan", João Amaral,"FC Paços de FerreiraJun ,  On Loan"
51,234950,1366,8,N/A,72,46,€375K,LM,€950,23,47,22,52,61,57,65,2016 ~ 2021, A. Ajdarević,Örebro SK  
52,235091,1689,0,N/A,74,65,€1M,ST,€8K,28,74,29,57,68,67,67,2020 ~ 2023, Getterson,Al Ain  
53,235126,1587,12,N/A,91,60,€1.4M,LM,€2K,28,47,21,57,71,67,79,2018 ~ 2021,  F. Orlando,US Salernitana   
54,235155,897,6,N/A,63,57,€300K,GK,€1K,24,58,24,50,63,59,65,2020 ~ 2021, J. Bekkema,SC Heerenveen  
55,235228,1486,9,N/A,67,59,€400K,RM,€4K,31,55,20,55,63,61,70,2017 ~ 2021,  N. Gómez,Pachuca  
56,235303,1547,4,N/A,78,27,€1.6M,LB,€3K,62,60,21,59,63,68,72,2016 ~ 2023, K. Pestka,Cracovia  
57,235352,1174,0,N/A,23,42,€30K,CM,€2K,36,38,28,48,45,46,46,2016 ~ 2018,  T. Käßemodel,FC Erzgebirge Aue  
58,235380,1767,9,N/A,69,59,€1.1M,CAM,€3K,61,60,22,61,65,63,72,2019 ~ 2024, R. Oaidă,FCSB (Steaua)  
59,235401,1297,0,N/A,43,28,€600K,CB,€3K,67,72,29,29,38,65,65,2018 ~ 2021, V. Golemić,Crotone  
0,227880,1534,0,N/A,50,36,€400K,CB,€4K,62,67,29,53,55,63,63,2020 ~ 2021, C. Stokes,Forest Green Rovers  
1,227895,1583,2,N/A,81,54,€425K,RM,€2K,36,64,23,55,61,61,63,2020 ~ 2021, K. Twardek,Jagiellonia Białystok  
2,228113,1416,6,N/A,55,56,€250K,ST,€600,21,68,23,48,53,57,63,2020 ~ 2021, G. Kelly,Bohemian FC  
3,228289,1651,3,N/A,85,59,€800K,CAM,€1K,40,51,24,60,64,64,67,2019 ~ 2021, T. Vialla,USL Dunkerque  
4,228408,1766,10,N/A,71,58,€1.6M,CAM,€15K,53,47,22,67,68,65,75,2015 ~ 2021, C. Ronan,Wolverhampton Wanderers  
5,228646,1587,8,"Dec 31, 2021",74,57,€1.6M,LM,€4K,31,61,22,60,69,65,73,"Dec 31, 2021 On Loan", N. Delgadillo,"PatronatoDec ,  On Loan"
6,228653,1487,9,N/A,70,64,€350K,ST,€4K,26,53,21,45,55,61,70,2014 ~ 2021,  N. Rizzo,Nueva Chicago  
7,228751,1776,7,N/A,77,57,€1.4M,CAM,€1K,52,62,22,62,72,65,72,2020 ~ 2025, M. Listkowski,Lecce  
8,228770,1348,6,N/A,46,29,€850K,CB,€1K,67,67,23,38,36,64,70,2020 ~ 2025, J. Segura,Atlético Nacional  
9,228791,1768,13,N/A,69,48,€2M,CM,€7K,64,68,22,59,67,66,79,2014 ~ 2022, Otegui,CA Osasuna  
10,228912,1045,1,N/A,70,65,€800K,GK,€2K,38,65,28,65,66,67,68,2021 ~ 2022, B. Allain,Örebro SK  
11,229019,1607,6,N/A,79,53,€925K,RM,€850,38,56,23,56,67,64,70,2015 ~ 2021, A. Engin,MSV Duisburg  
12,229041,1518,0,N/A,49,26,€1.1M,CB,€6K,68,77,30,54,53,69,69,2019 ~ 2021, M. Tahrat,Abha Club  
13,229050,1519,10,N/A,68,35,€525K,RWB,€8K,53,54,22,55,62,60,70,2017 ~ 2023, O. Rasmussen,Wolverhampton Wanderers  
14,229072,1522,0,N/A,72,62,€550K,ST,€2K,26,70,28,39,63,65,65,2019 ~ 2022,  L. Sekulski,LKS Lodz  
15,229079,1244,0,N/A,44,25,€325K,CB,€2K,61,66,30,37,33,62,62,2015 ~ 2021, J. McNerney,Crawley Town  
16,229128,1832,0,N/A,78,70,€3.3M,RW,€950,46,55,26,69,72,73,73,2017 ~ 2023, T. Lorch,Orlando Pirates  
17,229149,1491,10,N/A,80,46,€325K,LW,€4K,25,50,19,54,66,61,71,2013 ~ 2016,  A. Vaarnold,AZ Alkmaar  
18,229169,1627,7,N/A,67,43,€925K,RB,€3K,59,68,23,53,60,63,70,2020 ~ 2022, M. Diallo,Servette FC  
19,229289,1052,10,N/A,56,49,€100K,GK,€3K,44,54,23,52,56,55,65,2015 ~ 2020,  Airton,FC Red Bull Salzburg  
20,229349,1537,7,N/A,62,36,€1.3M,CB,€2K,65,70,23,48,52,65,72,2020 ~ 2022, J. Thorniley,Blackpool  
21,229473,1915,0,N/A,77,64,€1.3M,CAM,€3K,65,59,27,67,70,68,68,2020 ~ 2023, Costinha,Santa Clara  
22,229538,1690,0,N/A,80,61,€900K,RW,€4K,30,59,27,62,69,66,66,2020 ~ 2022, M. Al Mawas,FC Botoşani  
23,229546,1347,16,N/A,71,49,€120K,LM,€2K,29,49,19,45,56,53,69,2015 ~ 2017,  S. Semedo,Leyton Orient  
24,229619,1568,2,N/A,70,40,€1.3M,CB,€500,64,85,26,47,49,68,70,2021 ~ 2025, F. Carvalho,Club Bolívar  
25,229753,1781,8,N/A,69,57,€1.5M,CDM,€3K,62,73,23,61,65,65,73,2018 ~ 2022, T. Ndenge,FC Luzern  
26,229895,1784,0,N/A,67,56,€350K,CM,€2K,58,67,26,62,61,61,61,2021 ~ 2021, D. Donohue,Barrow  
27,229973,1802,6,N/A,65,62,€1.4M,CAM,€7K,63,69,22,66,69,66,72,2020 ~ 2024, J. Piotrowski,Fortuna Düsseldorf  
28,230038,1159,8,N/A,63,63,€1.4M,GK,€2K,63,63,22,63,69,65,73,2019 ~ 2021, A. Maisonnial,Paris FC  
29,230186,1850,0,N/A,70,49,€1.2M,LB,€18K,74,71,36,68,65,75,75,2019 ~ 2023, Enaldo Praz,Grêmio  
30,230210,1488,0,N/A,47,31,€1M,CB,€6K,73,59,24,47,39,67,67,2019 ~ 2023, Eder Pinhanços,Botafogo  
31,230215,1714,0,N/A,73,49,€3M,CB,€9K,75,69,20,53,53,73,73,2021 ~ 2023, Osvaldo Lodeiro,RB Bragantino  
32,230292,1762,0,N/A,86,68,€1.9M,CF,€8K,31,44,24,56,76,70,70,2019 ~ 2023, Eltildo Bessa,Fortaleza  
33,230315,1040,0,N/A,71,72,€1.6M,GK,€8K,24,76,20,72,72,71,71,2019 ~ 2023, Ailton Cardenhas,Santos  
34,230317,1149,0,N/A,71,77,€5.5M,GK,€13K,32,72,28,76,77,76,76,2019 ~ 2023, Fred Aníbão,Club Athletico Paranaense  
35,230336,1843,0,N/A,66,43,€3.7M,CDM,€30K,74,70,32,67,68,75,75,2019 ~ 2023, Danisco Fachini,Flamengo  
36,230349,1920,0,N/A,65,65,€9.5M,CDM,€36K,76,77,28,70,63,77,77,2019 ~ 2023, Rodrigo Vuarte,São Paulo  
37,230429,1728,0,N/A,48,46,€2.4M,CDM,€14K,74,68,24,67,64,72,72,2021 ~ 2023, Timo Triano,Corinthians  
38,230436,1754,0,N/A,78,74,€3.5M,ST,€17K,29,60,20,60,73,73,73,2019 ~ 2023, Nuno Lisareda,Corinthians  
39,230440,1939,0,N/A,73,80,€11.5M,ST,€43K,39,76,32,63,74,78,78,2019 ~ 2023, Fredditinho,Palmeiras  
40,230446,1814,0,N/A,54,57,€3M,CDM,€8K,75,68,20,67,68,73,73,2019 ~ 2023, Marcos Paneira,Bahia  
41,230466,1781,0,N/A,46,73,€2.7M,CAM,€15K,24,56,24,75,75,72,72,2019 ~ 2023, Fábio Melitinho,Fluminense  
42,230468,1847,0,N/A,72,65,€4.9M,LM,€22K,35,63,24,76,77,74,74,2019 ~ 2023, José Mirazar,Grêmio  
43,230488,1835,0,N/A,69,69,€3.5M,CAM,€10K,30,70,24,72,73,73,73,2019 ~ 2023, Alvildo Sousa,Atlético Clube Goianiense  
44,230623,1463,1,N/A,39,66,€850K,ST,€3K,29,64,26,49,60,65,66,2020 ~ 2023, S. Bakıs,Heracles Almelo  
45,230787,1137,10,N/A,65,63,€1.7M,GK,€1K,44,65,21,62,68,66,76,2015 ~ 2022, J. Lund,Rosenborg BK  
46,230881,1473,13,"Jan 6, 2018",58,60,€600K,ST,€2K,23,65,20,46,55,62,75,"Jan 6, 2018 On Loan",  J. Quigley,"Newport CountyJan ,  On Loan"
47,230923,1745,0,N/A,61,44,€1.3M,CB,€5K,71,75,30,62,67,70,70,2019 ~ 2022, Thiago Santos,FC Dallas  
48,230933,1591,4,N/A,52,40,€1.1M,CDM,€2K,66,69,23,54,60,66,70,2019 ~ 2021, L. Schoofs,Heracles Almelo  
49,230991,1767,0,N/A,87,66,€1.4M,RW,€5K,40,48,29,62,71,69,69,2021 ~ 2022, Fafà Picault,Houston Dynamo  
50,231033,1601,4,N/A,72,40,€525K,LWB,€950,58,61,24,54,57,62,66,2019 ~ 2021, J. Maguire,Accrington Stanley  
51,231056,1191,1,N/A,71,66,€1.1M,GK,€2K,48,65,28,60,71,69,70,2019 ~ 2021, S. Marinović,Wellington Phoenix  
52,231185,1476,11,"Jun 30, 2021",68,30,€825K,CB,€2K,61,66,21,46,51,62,73,"Jun 30, 2021 On Loan", G. Osho,"RochdaleJun ,  On Loan"
53,231197,1740,1,"Jun 30, 2021",62,65,€575K,CAM,€9K,49,63,25,63,63,63,64,"Jun 30, 2021 On Loan", M. Hilßner,"Oldham AthleticJun ,  On Loan"
54,231219,1702,5,N/A,64,43,€1.4M,CDM,€4K,63,69,24,62,66,67,72,2015 ~ 2023, B. Rivero,Newell's Old Boys  
55,231330,1533,5,N/A,63,38,€275K,CB,€2K,55,71,25,49,54,58,63,2015 ~ 2023, R. Kakeeto,Aalborg BK  
56,231411,1622,8,N/A,61,44,€1M,CB,€2K,61,72,21,56,56,63,71,2020 ~ 2022, R. McKenzie,Gillingham  
57,231479,1348,12,"Jun 30, 2019",55,29,€475K,CB,€2K,61,69,21,33,37,62,74,"Jun 30, 2019 On Loan",  L. Mosevich,"FC St. GallenJun ,  On Loan"
58,231489,1008,0,N/A,69,63,€325K,GK,€1K,22,63,33,79,69,67,67,2013 ~ 2021, A. Keita,Östersunds FK  
59,231527,1634,8,N/A,68,37,€1.8M,CB,€2K,67,69,23,52,60,66,74,2018 ~ 2023, I. Diallo,AC Ajaccio  
0,223960,1467,14,N/A,81,52,€450K,RW,€2K,23,48,21,51,65,60,74,2018 ~ 2021,  I. Buckley-Ricketts,Peterborough United  
1,223977,1397,14,N/A,81,50,€450K,RW,€10K,19,43,20,47,65,60,74,2015 ~ 2023,  A. Nemane,Manchester City  
2,223989,1687,9,N/A,63,56,€325K,CM,€2K,53,62,22,60,60,60,69,2019 ~ 2020,  N. Husin,Stevenage  
3,224067,1627,1,N/A,54,43,€1.4M,CB,€7K,70,72,27,55,60,69,70,2016 ~ 2023, J. Tverskov,Odense Boldklub  
4,224104,1932,0,N/A,74,65,€2M,RB,€12K,67,74,30,64,72,72,72,2020 ~ 2023, D. Martínez,Rosario Central  
5,224231,1508,1,N/A,54,52,€300K,CAM,€6K,39,58,26,63,59,60,61,2020 ~ 2021, E. Sánchez,Club América  
6,224243,1665,5,N/A,86,55,€725K,RM,€2K,35,49,22,59,69,65,70,2018 ~ 2020,  D. Dos Santos,Heracles Almelo  
7,224300,1704,3,N/A,80,45,€1.1M,LB,€2K,61,65,24,52,59,66,69,2014 ~ 2021, H. Matynia,Pogoń Szczecin  
8,224584,1645,0,"Jun 30, 2021",88,62,€1.3M,LW,€5K,27,45,26,61,73,68,68,"Jun 30, 2021 On Loan", Jairo,"Cádiz CFJun ,  On Loan"
9,224810,1503,6,N/A,62,32,€1.2M,CB,€4K,69,72,23,45,43,69,75,2017 ~ 2020,  S. Sparagna,Boavista FC  
10,224874,1836,0,N/A,84,73,€1.8M,LM,€14K,37,61,30,64,70,71,71,2021 ~ 2022, A. Pellegrino,Damac FC  
11,224965,1662,0,N/A,65,66,€1.1M,ST,€4K,29,77,27,51,63,67,67,2019 ~ 2022, C. Doidge,Hibernian  
12,224995,1753,3,N/A,89,43,€1.9M,RWB,€8K,62,64,25,58,67,70,73,2016 ~ 2025, W. Pacheco,La Equidad  
13,225016,1878,2,N/A,70,65,€1.3M,CM,€2K,66,69,25,65,65,67,69,2018 ~ 2021, G. Di Noia,Chievo Verona  
14,225073,1665,0,N/A,75,66,€975K,ST,€3K,28,76,32,51,63,68,68,2021 ~ 2022, J. Álvez,Atlético Nacional  
15,225121,1709,3,"Jun 30, 2020",76,62,€575K,ST,€6K,34,69,24,56,63,64,67,"Jun 30, 2020 On Loan",  Carlos Castro,"CD LugoJun ,  On Loan"
16,225191,1431,0,N/A,62,28,€350K,CB,€4K,60,77,28,42,43,62,62,2019 ~ 2021, B. Richards-Everton,Bradford City  
17,225273,1824,4,N/A,77,54,€1.6M,RB,€5K,61,74,23,60,68,68,72,2019 ~ 2023, M. Thychosen,FC Nordsjælland  
18,225346,1824,0,N/A,70,71,€1.7M,CF,€800,36,63,26,68,73,70,70,2020 ~ 2021, Felipe Gedoz,Nacional de Montevideo  
19,225365,1567,7,N/A,73,54,€220K,ST,€2K,42,56,23,52,61,59,66,2018 ~ 2020,  E. Sonupé,Stevenage  
20,225377,1614,7,N/A,65,47,€250K,CDM,€3K,59,58,20,56,55,60,67,2018 ~ 2018,  S. Makarov,SKA Khabarovsk  
21,225386,1511,2,N/A,54,30,€1.8M,CB,€6K,70,78,25,45,49,70,72,2019 ~ 2021, Ygor Nogueira,Gil Vicente FC  
22,225445,1752,0,N/A,82,67,€0,LM,€0,33,68,28,65,69,70,70,Free, D. Bohar, SloveniaFree
23,225458,1526,9,N/A,74,35,€1.3M,LB,€750,61,62,22,51,62,64,73,2020 ~ 2021, B. Saavedra,Coquimbo Unido  
24,225474,2012,0,N/A,80,65,€3.2M,LM,€850,73,70,27,69,78,73,73,2018 ~ 2023, Sidcley,Dynamo Kyiv  
25,225507,1897,0,N/A,77,50,€2.2M,CDM,€8K,73,78,27,60,65,72,72,2018 ~ 2024, Pol Llonch,Willem II  
26,225534,1816,10,N/A,72,55,€1.4M,CDM,€10K,64,58,20,65,69,68,78,2014 ~ 2018,  I. Bezdenezhnykh,FC Ufa  
27,225551,1527,3,N/A,63,32,€0,CB,€0,71,71,24,48,42,70,73,Free, E. Sorokin, RussiaFree
28,225561,1596,3,N/A,77,59,€800K,LW,€1K,36,47,24,57,67,64,67,2020 ~ 2022, M. Litka,FC Hansa Rostock  
29,225610,1132,8,N/A,71,66,€1M,GK,€900,46,64,23,63,71,68,76,2018 ~ 2020,  S. Gori,Pisa  
30,225629,1898,5,N/A,63,64,€2.8M,CM,€11K,66,69,24,70,70,71,76,2020 ~ 2023, T. Valls,Servette FC  
31,225664,1815,0,N/A,73,63,€975K,LM,€3K,54,64,30,63,68,67,67,2020 ~ 2020, M. Ibarra,Seattle Sounders FC  
32,225694,1615,6,N/A,61,40,€850K,CB,€2K,64,71,24,57,58,64,70,2018 ~ 2021, T. Thomas,AFC Wimbledon  
33,225710,1166,6,N/A,68,65,€1.1M,GK,€2K,53,65,24,67,65,66,72,2021 ~ 2021, S. Sy,CD Nacional  
34,225849,1746,1,N/A,89,56,€1.2M,LM,€6K,54,68,25,55,67,67,68,2020 ~ 2022, M. Dittgen,FC St. Pauli  
35,225868,1188,4,N/A,66,69,€775K,GK,€5K,47,61,26,67,65,65,69,2017 ~ 2023, David Gil,Cádiz CF  
36,225923,1566,9,"Jun 30, 2017",82,60,€825K,RW,€2K,27,55,20,53,70,65,74,"Jun 30, 2017 On Loan",  G. Camara,"BresciaJun ,  On Loan"
37,226024,1691,3,N/A,72,55,€800K,RM,€3K,58,61,24,57,65,64,67,2018 ~ 2022, M. Romero,Argentinos Juniors  
38,226028,1432,7,N/A,68,33,€120K,LB,€4K,57,55,23,40,57,57,64,2017 ~ 2022,  A. Yarmolitskiy,Arsenal Tula  
39,226029,1663,6,N/A,81,57,€875K,RM,€9K,41,60,22,59,65,66,72,2011 ~ 2018,  A. Katrich,Dinamo Moscow  
40,226033,1803,0,N/A,81,48,€1M,LB,€3K,60,65,30,61,64,68,68,2019 ~ 2021, E. Käck,Djurgårdens IF  
41,226044,1632,1,N/A,72,66,€875K,RM,€500,24,45,25,54,74,65,66,2021 ~ 2021, R. Vargas,Jorge Wilstermann  
42,226170,1511,5,N/A,54,27,€3.1M,CB,€11K,72,77,25,47,52,72,77,2014 ~ 2021, E. Amor,Vélez Sarsfield  
43,226186,1604,0,N/A,59,48,€200K,CB,€2K,58,70,30,54,57,60,60,2020 ~ 2025, Luo Xin,Henan Jianye FC  
44,226232,1639,3,N/A,82,57,€550K,ST,€2K,38,67,24,53,63,62,65,2020 ~ 2021, J. Pohl,AC Horsens  
45,226237,1762,3,N/A,71,51,€1.5M,LWB,€4K,63,54,25,61,70,68,71,2020 ~ 2025, Marcelo Hermes,Clube Sport Marítimo  
46,226265,1842,7,N/A,72,59,€1.4M,CM,€2K,63,68,23,64,65,65,72,2021 ~ 2025, C. Lobos,CD Huachipato  
47,226299,1654,3,N/A,73,65,€1.9M,ST,€6K,24,73,25,50,69,69,72,2017 ~ 2023, B. Róchez,CD Nacional  
48,226388,1670,1,N/A,86,62,€1M,RW,€10K,34,49,25,59,73,68,69,2014 ~ 2016,  Keno,Ponte Preta  
49,226561,1521,9,N/A,67,33,€850K,LB,€1K,58,66,22,49,56,62,71,2018 ~ 2022, J. McMillan,Livingston FC  
50,226626,1710,0,N/A,69,66,€1M,LM,€4K,26,65,29,64,69,67,67,2020 ~ 2022, Ricardo Valente,Gaz Metan Mediaş  
51,226759,1349,5,N/A,43,29,€625K,CB,€1K,62,77,25,39,39,63,68,2021 ~ 2021, B. Karamoko,Sarpsborg  FF  
52,226785,1665,2,N/A,62,41,€900K,CB,€2K,64,71,27,58,60,66,68,2017 ~ 2025, N. Besler,Real Salt Lake  
53,226793,1736,0,N/A,56,47,€1.2M,CDM,€3K,67,77,27,64,65,68,68,2020 ~ 2021, M. Polster,New England Revolution  
54,226950,1468,6,N/A,70,57,€325K,ST,€3K,24,65,23,41,58,58,64,2019 ~ 2022, L. Armstrong,Salford City  
55,227082,1608,5,N/A,68,52,€250K,RM,€500,49,47,23,56,62,57,62,2014 ~ 2020, D. Markey,St. Patrick's Athletic  
56,227180,1171,16,N/A,65,22,€60K,RB,€2K,43,51,17,33,37,44,60,2015 ~ 2016,  A. O'Kelly,Newport County  
57,227230,1944,0,N/A,70,63,€1.2M,CAM,€5K,60,54,28,69,71,68,68,2021 ~ 2022, Eber Bessa,CD Nacional  
58,227629,1679,8,N/A,72,60,€1.1M,CAM,€2K,52,50,22,61,66,63,71,2015 ~ 2023, O. Finney,Crewe Alexandra  
59,227787,1831,0,N/A,71,62,€1.1M,CM,€2K,59,53,26,66,66,67,67,2021 ~ 2025, Kim Jong Woo,GwangJu FC  
0,218464,1772,0,N/A,84,69,€1M,RM,€2K,34,75,31,61,67,68,68,2016 ~ 2025, E. Quiñones,Millonarios FC  
1,218521,1664,2,N/A,74,43,€600K,CB,€3K,65,73,25,57,59,66,68,2016 ~ 2023,  A. David,FC Dallas  
2,218591,1654,2,N/A,68,39,€525K,CB,€3K,61,72,25,54,62,63,65,2018 ~ 2021, S. Long,Cheltenham Town  
3,218661,1618,5,N/A,59,55,€325K,CAM,€2K,42,58,22,64,65,61,66,2013 ~ 2019,  J. Flannigan,Burton Albion  
4,218938,1422,0,N/A,37,30,€725K,CB,€4K,67,65,28,45,51,66,66,2020 ~ 2021, S. Silva,CD Cobresal  
5,219167,1825,0,N/A,47,59,€1.6M,CB,€14K,71,79,31,65,60,72,72,2020 ~ 2021, S. Vittor,Damac FC  
6,219260,1085,3,N/A,65,57,€500K,GK,€2K,41,62,25,53,65,63,66,2020 ~ 2022, F. Dornebusch,Eintracht Braunschweig  
7,219392,1725,3,N/A,66,55,€450K,CAM,€850,55,70,24,62,60,61,64,2013 ~ 2023, A. Rufer,Wellington Phoenix  
8,219458,1749,0,N/A,78,61,€850K,RM,€5K,39,67,29,61,68,66,66,2019 ~ 2022, D. Wheeler,Wycombe Wanderers  
9,219518,1763,0,N/A,76,57,€500K,CAM,€3K,48,57,27,67,67,63,63,2020 ~ 2021, P. Becker,Club Atlético Aldosivi  
10,219529,1312,2,N/A,33,29,€500K,CB,€3K,62,76,27,38,42,63,65,2021 ~ 2025, N. Ferreyra,Rosario Central  
11,219566,1566,4,N/A,71,63,€825K,ST,€2K,27,72,25,48,66,64,68,2021 ~ 2022, F. Friday,Strømsgodset IF  
12,219637,1282,5,N/A,70,71,€1.9M,GK,€4K,59,69,25,66,72,70,75,2019 ~ 2023, Cantero,CD Lugo  
13,219701,1051,5,N/A,62,61,€475K,GK,€800,44,62,24,58,62,62,67,2019 ~ 2022, J. Wrąbel,Wisła Płock  
14,219708,1868,0,N/A,74,57,€825K,LB,€4K,63,74,32,68,65,68,68,2019 ~ 2022, Iñaki Sáenz,UD Logroñés  
15,219709,1799,3,"Jun 30, 2021",68,45,€2.3M,LB,€13K,68,64,25,67,68,71,74,"Jun 30, 2021 On Loan", Saúl,"Real Sporting de GijónJun ,  On Loan"
16,219717,1962,1,"Dec 31, 2020",93,69,€6.5M,RM,€12K,52,79,25,66,71,75,76,"Dec 31, 2020 On Loan", Y. González,"LA GalaxyDec ,  On Loan"
17,219771,1768,0,N/A,70,64,€1.7M,CAM,€4K,39,50,26,69,73,70,70,2019 ~ 2022, Gabriel Xavier,Nagoya Grampus  
18,219806,1508,0,N/A,63,61,€725K,ST,€3K,26,76,29,42,63,65,65,2020 ~ 2025, F. Adi,Columbus Crew SC  
19,219835,1894,0,N/A,83,73,€6M,CAM,€1K,42,54,32,72,76,76,76,2019 ~ 2022, N. Camacho,Olimpia Asunción  
20,219838,1669,8,"Jun 30, 2018",70,43,€675K,RB,€3K,61,66,23,56,62,65,73,"Jun 30, 2018 On Loan",  A. Zárate,"Club Atlético TemperleyJun ,  On Loan"
21,219950,1605,3,N/A,70,44,€1M,CB,€1K,65,77,24,48,50,66,69,2018 ~ 2021, N. Sonko Sundberg,Östersunds FK  
22,220049,1500,6,N/A,71,55,€275K,RM,€1K,35,63,23,54,62,60,66,2013 ~ 2019,  M. Barisic,Padova  
23,220162,1277,6,N/A,62,26,€60K,CB,€2K,53,58,17,37,41,54,60,2012 ~ 2021,  D. Campello,Cittadella  
24,220665,1528,3,N/A,54,35,€1.6M,CB,€9K,68,77,25,48,51,69,72,2020 ~ 2022, G. Wüthrich,SK Sturm Graz  
25,220895,1903,1,N/A,73,57,€1.6M,CAM,€17K,60,64,26,67,75,69,70,2020 ~ 2023, A. Al Sulayhim,Al Nassr  
26,220922,1609,0,N/A,65,67,€1.1M,ST,€2K,33,74,27,48,61,67,67,2020 ~ 2023, H. Friðjónsson,Brescia  
27,220956,1275,11,N/A,73,26,€90K,CB,€2K,49,64,20,36,42,53,64,2014 ~ 2019,  R. Johnson,Stevenage  
28,221144,1793,1,N/A,72,64,€1.1M,CAM,€5K,48,56,25,67,70,68,69,2018 ~ 2020,  Alain Oyarzun,CD Numancia  
